uid,bid,rating
18caf38d-62d4-4a88-8943-733ecc847601,4515,yes
18caf38d-62d4-4a88-8943-733ecc847601,3911,yes
18caf38d-62d4-4a88-8943-733ecc847601,3092,no
18caf38d-62d4-4a88-8943-733ecc847601,1349,yes
18caf38d-62d4-4a88-8943-733ecc847601,4436,yes
18caf38d-62d4-4a88-8943-733ecc847601,1383,yes
18caf38d-62d4-4a88-8943-733ecc847601,4144,yes
18caf38d-62d4-4a88-8943-733ecc847601,4606,yes
18caf38d-62d4-4a88-8943-733ecc847601,2918,yes
18caf38d-62d4-4a88-8943-733ecc847601,308,no
18caf38d-62d4-4a88-8943-733ecc847601,3228,yes
18caf38d-62d4-4a88-8943-733ecc847601,675,yes
18caf38d-62d4-4a88-8943-733ecc847601,2512,yes
18caf38d-62d4-4a88-8943-733ecc847601,3804,yes
18caf38d-62d4-4a88-8943-733ecc847601,849,yes
18caf38d-62d4-4a88-8943-733ecc847601,488,yes
18caf38d-62d4-4a88-8943-733ecc847601,4277,yes
18caf38d-62d4-4a88-8943-733ecc847601,3820,yes
18caf38d-62d4-4a88-8943-733ecc847601,1656,no
18caf38d-62d4-4a88-8943-733ecc847601,2793,yes
18caf38d-62d4-4a88-8943-733ecc847601,1855,yes
18caf38d-62d4-4a88-8943-733ecc847601,881,yes
18caf38d-62d4-4a88-8943-733ecc847601,4613,yes
18caf38d-62d4-4a88-8943-733ecc847601,1903,no
18caf38d-62d4-4a88-8943-733ecc847601,835,yes
18caf38d-62d4-4a88-8943-733ecc847601,4050,yes
18caf38d-62d4-4a88-8943-733ecc847601,2497,yes
18caf38d-62d4-4a88-8943-733ecc847601,1013,yes
18caf38d-62d4-4a88-8943-733ecc847601,1251,yes
18caf38d-62d4-4a88-8943-733ecc847601,1776,yes
18caf38d-62d4-4a88-8943-733ecc847601,4538,no
18caf38d-62d4-4a88-8943-733ecc847601,4105,yes
18caf38d-62d4-4a88-8943-733ecc847601,1370,yes
18caf38d-62d4-4a88-8943-733ecc847601,576,yes
18caf38d-62d4-4a88-8943-733ecc847601,3897,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,881,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,1776,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,1349,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,3804,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,1251,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,3820,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,308,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,1383,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,3092,no
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4783,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,1268,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,3361,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,1855,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,403,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4105,no
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,1872,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,1370,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,1013,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4522,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,2512,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,341,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4613,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,3228,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4087,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,1903,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,2731,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,159,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4606,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,2497,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4050,no
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,3897,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,2793,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4277,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4144,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4538,no
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,2918,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,576,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,1656,no
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,3567,no
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,3184,no
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4515,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,675,no
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,1053,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4436,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,4682,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,849,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,835,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,3911,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,2716,yes
1a4cc6bc-c77e-42fc-a0d5-5cc97099cd0a,488,yes
1e1db98a-f415-4582-91d5-987f5b010925,308,yes
1e1db98a-f415-4582-91d5-987f5b010925,4606,no
1e1db98a-f415-4582-91d5-987f5b010925,1013,yes
1e1db98a-f415-4582-91d5-987f5b010925,1855,yes
1e1db98a-f415-4582-91d5-987f5b010925,4144,no
1e1db98a-f415-4582-91d5-987f5b010925,3804,no
1e1db98a-f415-4582-91d5-987f5b010925,3092,no
1e1db98a-f415-4582-91d5-987f5b010925,1776,no
1e1db98a-f415-4582-91d5-987f5b010925,4436,yes
1e1db98a-f415-4582-91d5-987f5b010925,2918,yes
1e1db98a-f415-4582-91d5-987f5b010925,4682,no
1e1db98a-f415-4582-91d5-987f5b010925,4087,no
1e1db98a-f415-4582-91d5-987f5b010925,3897,no
1e1db98a-f415-4582-91d5-987f5b010925,835,no
1e1db98a-f415-4582-91d5-987f5b010925,4538,no
1e1db98a-f415-4582-91d5-987f5b010925,2512,yes
1e1db98a-f415-4582-91d5-987f5b010925,1370,no
1e1db98a-f415-4582-91d5-987f5b010925,1903,no
1e1db98a-f415-4582-91d5-987f5b010925,4613,no
1e1db98a-f415-4582-91d5-987f5b010925,403,yes
1e1db98a-f415-4582-91d5-987f5b010925,2793,yes
1e1db98a-f415-4582-91d5-987f5b010925,4515,no
1e1db98a-f415-4582-91d5-987f5b010925,1383,no
1e1db98a-f415-4582-91d5-987f5b010925,159,yes
1e1db98a-f415-4582-91d5-987f5b010925,1251,yes
1e1db98a-f415-4582-91d5-987f5b010925,4277,yes
1e1db98a-f415-4582-91d5-987f5b010925,4105,no
1e1db98a-f415-4582-91d5-987f5b010925,4522,no
1e1db98a-f415-4582-91d5-987f5b010925,3820,yes
1e1db98a-f415-4582-91d5-987f5b010925,4783,yes
1e1db98a-f415-4582-91d5-987f5b010925,1349,no
1e1db98a-f415-4582-91d5-987f5b010925,3567,no
1e1db98a-f415-4582-91d5-987f5b010925,2497,no
1e1db98a-f415-4582-91d5-987f5b010925,1656,no
1e1db98a-f415-4582-91d5-987f5b010925,576,no
1e1db98a-f415-4582-91d5-987f5b010925,1053,no
1e1db98a-f415-4582-91d5-987f5b010925,1268,no
1e1db98a-f415-4582-91d5-987f5b010925,3184,no
1e1db98a-f415-4582-91d5-987f5b010925,488,yes
1e1db98a-f415-4582-91d5-987f5b010925,4050,no
1e1db98a-f415-4582-91d5-987f5b010925,3911,yes
1e1db98a-f415-4582-91d5-987f5b010925,2716,no
1e1db98a-f415-4582-91d5-987f5b010925,3361,yes
1e1db98a-f415-4582-91d5-987f5b010925,341,yes
1e1db98a-f415-4582-91d5-987f5b010925,1872,yes
1e1db98a-f415-4582-91d5-987f5b010925,2731,no
1e1db98a-f415-4582-91d5-987f5b010925,3228,no
1e1db98a-f415-4582-91d5-987f5b010925,675,no
1e1db98a-f415-4582-91d5-987f5b010925,881,no
1e1db98a-f415-4582-91d5-987f5b010925,849,no
21681205-aa6c-4c2f-8d87-1bd234153e67,3897,yes
21681205-aa6c-4c2f-8d87-1bd234153e67,1370,yes
21681205-aa6c-4c2f-8d87-1bd234153e67,3911,yes
21681205-aa6c-4c2f-8d87-1bd234153e67,2512,no
21681205-aa6c-4c2f-8d87-1bd234153e67,1872,no
21681205-aa6c-4c2f-8d87-1bd234153e67,1013,yes
21681205-aa6c-4c2f-8d87-1bd234153e67,4682,no
21681205-aa6c-4c2f-8d87-1bd234153e67,4087,yes
21681205-aa6c-4c2f-8d87-1bd234153e67,1349,yes
21681205-aa6c-4c2f-8d87-1bd234153e67,1268,yes
21681205-aa6c-4c2f-8d87-1bd234153e67,4522,no
21681205-aa6c-4c2f-8d87-1bd234153e67,3804,yes
21681205-aa6c-4c2f-8d87-1bd234153e67,2731,no
21681205-aa6c-4c2f-8d87-1bd234153e67,3184,no
21681205-aa6c-4c2f-8d87-1bd234153e67,3092,no
21681205-aa6c-4c2f-8d87-1bd234153e67,3361,yes
21681205-aa6c-4c2f-8d87-1bd234153e67,4277,yes
21681205-aa6c-4c2f-8d87-1bd234153e67,4606,no
21681205-aa6c-4c2f-8d87-1bd234153e67,4783,no
21681205-aa6c-4c2f-8d87-1bd234153e67,1383,no
21681205-aa6c-4c2f-8d87-1bd234153e67,4105,no
21681205-aa6c-4c2f-8d87-1bd234153e67,159,yes
21681205-aa6c-4c2f-8d87-1bd234153e67,488,yes
21681205-aa6c-4c2f-8d87-1bd234153e67,1656,no
21681205-aa6c-4c2f-8d87-1bd234153e67,1251,yes
21681205-aa6c-4c2f-8d87-1bd234153e67,341,no
21681205-aa6c-4c2f-8d87-1bd234153e67,1053,no
21681205-aa6c-4c2f-8d87-1bd234153e67,403,yes
21681205-aa6c-4c2f-8d87-1bd234153e67,1903,no
21681205-aa6c-4c2f-8d87-1bd234153e67,4144,yes
21681205-aa6c-4c2f-8d87-1bd234153e67,2793,yes
21681205-aa6c-4c2f-8d87-1bd234153e67,2497,yes
21681205-aa6c-4c2f-8d87-1bd234153e67,835,no
21681205-aa6c-4c2f-8d87-1bd234153e67,2918,no
21681205-aa6c-4c2f-8d87-1bd234153e67,4436,yes
21681205-aa6c-4c2f-8d87-1bd234153e67,1855,yes
21681205-aa6c-4c2f-8d87-1bd234153e67,675,no
21681205-aa6c-4c2f-8d87-1bd234153e67,849,yes
